,word,score
4836,refreshingly,0.0003365868074328424
4837,promenade,0.0028135702840692803
4838,clad,0.0012518272449291038
4839,Myrtle,0.005125428452320428
4840,S.C.,0.018863822527900975
4841,adrenaline,0.18055175253750466
4842,jolt,0.30931467898691656
4843,sudden,-0.0912564882635248
4844,lunch,-0.2695542599934867
4845,rush,-0.62576111612091
4846,diner,0.3886935684102456
4847,By,0.00860968640063868
4848,applying,0.008567888313251639
4849,definition,-0.011057475245074524
4850,realizes,0.04727466563084688
4851,fullness,0.899590841651172
4852,negate,-0.8539781283382208
4853,Bad,-0.04684656042824993
4854,operative,-0.0064110549016188866
4855,Company,-0.10035078741568422
4856,fluid,0.014661376379742882
4857,no-nonsense,0.022606652656960664
4858,authority,0.0005875424787884656
4859,Harris,0.010769143715992878
4860,Phifer,0.08387768980311341
4861,Cam,0.15912838397167633
4862,ron,0.17473319562681094
4863,seal,0.2747284497360007
4864,learned,-0.00382740045965909
4865,terrorism,0.007026584698745897
4866,Collateral,-0.40288098364148683
4867,Damage,-0.5419844377956233
4868,paints,0.6395461061585592
4869,absurdly,-0.8438539475275414
4870,simplistic,-1.4456837266635814
4871,Most,-0.00024300443894027698
4872,consumers,0.00010386853047994802
4873,lo,4.918819830080025e-05
4874,mein,-0.0012054633468723173
4875,General,-0.00021904820127146099
4876,Tso,0.0005156710679799015
4877,chicken,0.00015182581682801887
4878,folks,0.003311229184942567
4879,prepare,0.01137698778266458
4880,hopefully,0.21654868381755257
4881,attach,0.05790307235219051
4882,steaming,-0.670888528436452
4883,cartons,-2.0490431633097748
4884,One-sided,-0.22107157443628492
4885,explanations,-0.6961250138259452
4886,icy,-0.020283272802877624
4887,subzero,-0.08934362816610669
4888,Throughout,-0.19427750398007881
4889,None,-0.3079926942214719
4890,Cherish,-0.013766912383242205
4891,dud,-0.272544955501705
4892,Kate,-0.0006080652020101266
4893,maybe,-0.09441774715786451
4894,Janine,-0.051291116013505195
4895,Molly,0.03022931149100839
4896,all-woman,-0.2716898470528894
4897,Karen,-0.06372417515361356
4898,Black,0.039623584193614586
4899,camps,-0.23004493249642016
4900,storm,0.10921186267746713
4901,fringe,0.08383973649024853
4902,feminist,0.3337995704583667
4903,conspiracy,-0.21803007413586023
4904,theorist,-0.003214888300952287
4905,named,0.17443988334609656
4906,Dick,-0.210548519607235
4907,squad,0.06724187132658213
4908,psychopathic,0.10733995972101565
4909,underdogs,0.11052566366168626
4910,tar,-0.40842699613617883
4911,unsuspecting,-0.10772806849930874
4912,lawmen,0.5178618033034402
4913,reaches,0.28084427064643935
4914,hard-edged,0.030557385714302512
4915,exploitative,-0.6188697533345873
4916,nicely,1.2615211085921987
4917,morally,-1.1549780068480486
4918,street-smart,0.5073163379796817
4919,develops,0.0008493706803489841
4920,startling,0.00812052545572109
4921,detailed,0.0602480088980614
4922,frightening,0.19489109332133586
4923,Straightforward,8.020240693224151e-05
4924,senses,0.0006963033449036745
4925,Possession,0.004843108473107291
4926,service,0.10762838920223684
4927,fetid,-0.8632324639017042
4928,underbelly,-0.49179841666782786
4929,fame,0.09648001571382567
4930,looked,-0.3661791246975742
4931,uglier,-0.8529475137776855
4932,labours,-1.3189427851538502
4933,Last,0.0021200130088714878
4934,Orders,0.0005996905878715001
4935,nurtures,0.0036864642600209583
4936,multi-layers,0.0015827016321391665
4937,allowing,0.012615120387334304
4938,gamble,0.0819152085101004
4939,orders,-0.13122974822022365
4940,embraced,1.469169955559697
4941,solid,3.556230441707692
4942,well-formed,0.02296507349276142
4943,middle-class,0.0031587830344236524
4944,Arkansas,-0.004599196589244143
4945,consists,0.0006911939407945446
4946,truck-loving,-0.012147989771935028
4947,ol',-0.11002544884817983
4948,peroxide,-0.056490855547895846
4949,blond,0.04112246438830446
4950,honeys,0.037379112640447396
4951,worldly,0.11000985745238132
4952,reruns,-0.4294634652980352
4953,supermarket,-0.5887761313602298
4954,tabloids,-0.5669342335508611
4955,longer,-0.014297602814504696
4956,possess,0.048338512754757174
4957,lack-of-attention,0.01179137333492871
4958,seventeen,0.015519572714150016
4959,trouble,-0.10316653220411907
4960,Blade,0.6455584245101599
4961,Laramie,0.2119918900881874
4962,following,0.053425675207315705
4963,Shepard,0.46838541399441647
4964,Confuses,-0.0033477023521681147
4965,contorting,-0.056311732473220355
4966,expectation,-0.024278509032065958
4967,actresses,0.3012040414396202
4968,Interview,-0.2636437784535177
4969,Assassin,0.24721438472283314
4970,Perhaps,-0.03705753979648282
4971,SLC,-0.1057035493275687
4972,command,-0.07138995513384741
4973,Mitch,-0.20976894327531478
4974,wall,-0.27766129718032134
4975,kitsch,0.10707739194482385
4976,Contains,-0.03562255760122593
4977,graze,-0.07768281107482605
4978,bone,0.01671805244288814
4979,altogether,-0.21967666830211402
4980,consciously,-0.051235313330631416
4981,dumbed-down,-0.3179177446293727
4982,Triple,0.9020523077078182
4983,X,0.5300227069440968
4984,fencing,0.06889978437117478
4985,exciting,0.28130912249934115
4986,eminently,1.0562470087308327
4987,multi-layered,0.0008436329625355486
4988,humanist,0.0004208494873350771
4989,mention,-0.00012272215217618118
4990,education,0.05131597773996678
4991,affects,0.1611865113099353
4992,geographical,0.2184765809566985
4993,displacement,0.178077352164057
4994,primary,0.010147137033997052
4995,goal,0.043462965653064484
4996,frighten,-0.13140746492621785
4997,disturb,-0.19682804684215774
4998,spectacularly,0.8938327788793954
4999,shiver-inducing,0.4458605022831574
5000,nerve-rattling,0.5184846414926783
5001,Oedekerk,-0.18015636770430454
5002,mugs,-0.23076557647064574
5003,mercilessly,-0.2774760431610801
5004,Boll,-0.009709311282766996
5005,cutting,-0.00511922820892917
5006,blurry,-0.08911048403225849
5007,step-printing,-0.012876052342064423
5008,goose,-0.07640271352939808
5009,inadequate,-0.8884112425634767
5010,Australian,-4.395494759770057e-05
5011,actor\/director,0.001503518896451738
5012,Polson,0.002700850813962309
5013,award-winning,-0.0020821139692036254
5014,cinematographer,0.009102491942370583
5015,Giles,0.011402326492840235
5016,Nuttgens,0.01696226819640597
5017,disguising,-0.06675090127098463
5018,Vaguely,-0.04276611337173746
5019,zzzzzzzzz,-0.8838586509966013
5020,tongue-in-cheek,1.850524389661594
5021,Costner,-0.0073100632963965274
5022,warm-milk,-0.0008193837693873612
5023,ill-fitting,-0.01873836645724598
5024,Shadyac,-0.018201763048328684
5025,perfunctory,-0.06839679271906399
5026,overtly,-0.15918144017156835
5027,Olivier,0.3464514176057326
5028,Son,0.29187360472711515
5029,Bride,0.3620563968784877
5030,late,-0.12535101797978682
5031,forthright,1.2909235244618698
5032,frosting,0.008307855670654486
5033,bowl,0.0016521196891276515
5034,Spielberg,0.7534486593009135
5035,1993,0.08154890800346692
5036,Eric,-0.005443220884078432
5037,Schweig,0.0009630152389016677
5038,exude,0.014984239033519264
5039,proud,0.11824097592782543
5040,warrior,0.03425992263137679
5041,lingers,-0.07973929263450055
5042,Marker,0.12482426717933942
5043,essayist,0.3756825404004124
5044,oddity,0.0477473732179175
5045,wind,-0.11437409715769817
5046,remembering,0.5478890619923044
5047,revulsion,0.8273577731854216
5048,insinuation,-0.35212119040593237
5049,assault,-0.0547871622223946
5050,persistent,-0.002063950296569612
5051,sentiment,-0.002433429184897437
5052,woozy,-0.009992015073857979
5053,undercuts,-0.08497446896836457
5054,devastatingly,0.05047106962068811
5055,loss,-0.0232383026633029
5056,personified,0.19131827951406694
5057,tightly,0.02446648184726246
5058,professional,-0.010879392900080814
5059,passes,0.08621638449457852
5060,absurd,-1.2349225134405566
5061,finale,0.18608087196759182
5062,metal,-0.13113999841736557
5063,fireballs,-0.4795990033844424
5064,revenge,0.31765721638808025
5065,del,0.021783173861040436
5066,Toro,-0.053186559307267206
5067,maintains,0.09493310172988065
5068,mood,0.512294990403517
5069,endure,-0.7121038092248042
5070,tenth,0.14885222670833542
5071,installment,-0.012474171000905945
5072,limb,0.5812947025520225
5073,Thinking,-0.000928832500339318
5074,puppies,-0.050429870711099604
5075,broken,-0.06585922675508599
5076,legs,-0.06209750887955612
5077,butterflies,0.06606489654901473
5078,starring,0.13141166306098523
5079,queens,-0.3249177093615564
5080,Anthony,0.4495544908561009
5081,Hopkins,-0.5284642128743362
5082,demeaning,-0.8801476696531393
5083,subjects,0.9830075604405031
5084,Functions,4.987007613830204e-05
5085,collaborative,0.00012670123768048654
5086,profile,0.0033915032162314873
5087,corporate,0.0025475545460001622
5088,circus,0.0012488701470530325
5089,climate,-0.01941939725269989
5090,mergers,0.18246345820741736
5091,downsizing,0.1329288213560078
5092,cheesy,-1.5539724339566234
5093,agape,-0.03802541669764285
5094,punched,-0.11275893988655414
5095,inconsistent,-0.32653812197372833
5096,Smackdown,-0.6257732584389424
5097,Pratfalls,0.011824586250316094
5098,unsentimental,1.7910588916031767
5099,joyless,-0.6645090035697248
5100,exceedingly,0.23549633088450872
5101,presents,0.012278871463214193
5102,revelations,0.00884429557160177
5103,machines,0.05162835931773517
5104,curtains,0.26980269461523
5105,planet,0.5684592575195793
5106,summertime,0.00813651459609137
5107,restless,0.008013354414190732
5108,hero,0.20244596388357966
5109,motivated,-0.0649503307632166
5110,every-joke-has,-0.16338115824271013
5111,been-told-a,-0.27108813006045135
5112,thousand-times,-0.40524142368034055
5113,extracting,-0.006803688566713645
5114,bare,-0.10930726574584312
5115,bones,-0.03695948266271902
5116,Byatt,0.05709914784099571
5117,team,-0.04171550830654635
5118,surrounding,0.06375436538198813
5119,distressingly,-2.710622375518315
5120,hypnotic,0.626701764538552
5121,cyber,-0.007853235093215973
5122,hymn,0.29697950422556696
5123,cruel,-0.2225946204267208
5124,Rice,-0.06314201996235692
5125,defines,0.005234009722230058
5126,Malcolm,0.10618152691470129
5127,D.,0.12968351372562628
5128,Lee,0.20514371167643927
5129,writer,0.10142368186308914
5130,Ridley,0.43838731341621995
5131,Carvey,-0.1295633208503433
5132,overplayed,-0.12201710797228851
5133,exaggerated,0.00027201623087329176
5134,dismiss,-0.08397000049686268
5135,moody,0.16925524953567117
5136,lit,0.3008850633230765
5137,flashes,1.223591652094557
5138,mordant,1.2023528195520714
5139,badder,-0.6576015085360303
5140,Ultimately,-0.03606285074887727
5141,repellent,-0.015619269083556705
5142,endear,-0.013758577823904584
5143,notable,0.1274154376192423
5144,austerity,0.8663610434929568
5145,forcefulness,1.9284572175498358
5146,Their,0.010314926406092682
5147,fizzle,-1.6533906909960525
5148,baffled,0.045790299881802075
5149,marketing,0.36753470574772107
5150,department,0.5797418280602704
5151,ignored,-0.7031268802370904
5152,Believability,-0.1753291995962003
5153,virtues,0.8810425306985799
5154,steady,0.35547353698668704
5155,character-driven,1.249322059399419
5156,uncompromising,0.002263002958313255
5157,backdrop,0.025695003179455778
5158,Ultimate,0.06739131012176819
5159,gabbiest,-0.019866591815861694
5160,giant-screen,-0.026060376543530592
5161,bogging,-1.5365728908614629
5162,barrage,-0.22815961604511814
5163,hype,0.3239039438564715
5164,Dumas,0.02747548643110835
5165,Bears,-0.38384753964013485
5166,fluffy,-0.1821003818326104
5167,sticky,-1.9915279744499557
5168,unsatisfied,-1.2516757257908737
5169,improvement,0.658766145624584
5170,feeble,-2.179067417295082
5171,examples,0.7711377217313695
5172,big-screen,0.6663019162763965
5173,Poke-mania,0.45333119379679054
5174,preceded,0.2293580932343851
5175,liking,-0.19228093256974768
5176,Showgirls,-1.5074917085447364
5177,disquieting,0.1602550710006883
5178,relatively,-0.020302694862368624
5179,gore-free,-0.025586683871670308
5180,serial,0.01156136309756359
5181,murders,0.005985999085191431
5182,humanize,-0.2018751514950226
5183,darker,9.661695796749463e-05
5184,Dawson,-0.001576008509184542
5185,Leery,-0.0013685229330472975
5186,?!?,-0.027511373900110533
5187,attractive,1.1385799127449157
5188,savour,0.3685653523765759
5189,Binoche,0.11778915573777617
5190,derailed,-0.7210731603297001
5191,failure,-1.435385516595677
5192,Delirious,0.6512072580218571
5193,Wonder,0.0008318447012074818
5194,begins,0.06424706954884532
5195,Wars,-0.07103629190106178
5196,tackling,0.0002687675554811063
5197,wonderment,0.0005635995057739068
5198,incoherent,-0.029491507911178876
5199,manifesto,-0.0061061661902363715
5200,vagueness,-0.029116248240918872
5201,topical,0.005094945983821082
5202,Praise,-0.0037627657825140565
5203,endeavor,0.06768322259452231
5204,exasperating,-0.35649158127419045
5205,cloudy,-0.5447225861744575
5206,becalmed,-2.796915911747864
5207,co-written,0.00026892704967364884
5208,Imogen,-0.0038456421296780953
5209,Kimmel,-0.004823961218790453
5210,necessary,-0.00499528615089726
5211,exploit,-0.02847933373267377
5212,elements,0.05874872863161626
5213,Crystal,-0.020899747795281892
5214,sleepwalk,-0.42016677837696204
5215,vulgarities,-0.6746837008362188
5216,refuse,-1.0615825498615614
5217,quieter,0.29004005496484275
5218,section,0.0689162504468254
5219,Aragorn,0.18801154934804207
5220,Arwen,0.269669855793508
5221,Sensual,0.07116219443491256
5222,lies,0.0066277385832628904
5223,Sven,0.02816965158976633
5224,Wollter,0.021290541574629174
5225,stricken,-0.04149680090107985
5226,composer,0.19379964836000568
5227,Viveka,0.22636644305737297
5228,Seldahl,0.36782656616752496
5229,violinist,0.9535251610452243
5230,deftly,0.003468091323384878
5231,setting,-0.002162170435532358
5232,uproarious,0.004472385382651468
5233,underlying,0.00048295742564469674
5234,sneaks,0.017427757676373536
5235,providing,0.12530089879527465
5236,anticipated,0.40234830796408233
5237,explains,-0.008682496158281967
5238,zeitgeist,0.008055782147420254
5239,Games,-0.0055537513231215824
5240,postcard,0.05880743710393593
5241,superficial,-1.1721853127320059
5242,unrealized,-0.1887760074670537
5243,agendas,-0.053273220778108143
5244,Ritchie,-0.023003158118804247
5245,easier,-0.1666451848113375
5246,Wertmuller,-0.33208537560175533
5247,polemical,-0.24371168957816675
5248,self-defeatingly,-0.3607013849588616
5249,decorous,-1.0431736714624218
5250,Runner,-0.031624851284977544
5251,low-budget,0.21971226901637952
5252,UHF,-0.1934862853865183
5253,Degenerates,-0.21866120875667566
5254,hogwash,-1.3851162501833996
5255,exceptionally,0.806152024933426
5256,cannon,-0.09229530938930176
5257,vat,-1.1047762609792435
5258,ice,-0.5064375228307064
5259,cream,-0.3006526250710134
5260,August,-0.0368268722215926
5261,humidity,-0.4528960019628169
5262,Morrison,0.1260284367539215
5263,Decasia,0.04598416475833804
5264,unbearably,-1.279485336450482
5265,suffocating,-0.007039232909512846
5266,rape-payback,0.009729284487252517
5267,hinges,0.012053150040587761
5268,subgenre,0.04680808590846758
5269,enabling,0.09194053067354693
5270,victim,-0.06675825316366243
5271,ebullient,1.14233030048766
5272,industrial-model,0.2796040624487852
5273,meat,-0.4310850246852446
5274,freezers,0.4398867988404876
5275,plenty,0.05985932182684419
5276,Moretti,5.1169964726368036e-05
5277,common-man,0.00012915091462441225
5278,happiness,1.556970281320873
5279,Kudos,0.027931145179237338
5280,enchanting,2.2328661507352328
5281,hellish,-0.00028649843760800907
5282,numbing,-0.0011728870529440028
5283,debated,0.008608474395966556
5284,media,-0.0023536065027999586
5285,heyday,-0.03836043355984373
5286,'90s,0.22484322804055684
5287,densest,0.19091393399504686
5288,distillation,-0.27654540386929927
5289,Superb,0.033412705971549744
5290,Cockettes,0.02838115348244528
5291,subculture,0.12262157882639431
5292,hell-bent,-0.29164028315376245
5293,expressing,1.0128823858992977
5294,imaginable,0.6863751147118196
5295,sluggish,-0.021577143447867562
5296,hem,-0.040049868716944534
5297,hems,-0.24827429184781383
5298,leafing,-0.7735852802579142
5299,photos,0.07181487248951257
5300,accompanied,0.19043329741849924
5301,sketchiest,0.051346759878417955
5302,captions,0.10919725930682245
5303,spice,0.3512788203057279
5304,specificity,1.1951947302312023
5305,thrill,2.031805248329184
5306,terrifically,1.0215910332762634
5307,specimen,0.37922843708939935
5308,Spielbergian,0.28352408687642644
5309,T,-0.7062858613481178
5310,oo,-0.6647332231304284
5311,gross,-0.948793262251791
5312,Nicely,0.0015073828388144773
5313,enigmatic,0.01677323489636107
5314,features,0.0015241452243552958
5315,Memento,0.014800823706448255
5316,hallucinatory,0.2516301462225221
5317,drug,-0.004305692562669154
5318,Requiem,0.21774350967703
5319,Nicholson,0.28823988420561963
5320,understated,1.5062404819794477
5321,complacency,-0.24859212089385097
5322,utterly,-0.025880775326232335
5323,satisfied,0.06441502116761157
5324,solidly,1.6974019054724483
5325,Caruso,0.0011003814822627962
5326,descends,0.0002896931071121203
5327,sub-Tarantino,0.001435746369281708
5328,cuteness,-0.010307797268657668
5329,Salton,0.057419597395748125
5330,Sea,0.06037497377677495
5331,noir,0.06428322986137276
5332,tight,-0.07108861247158053
5333,heartwarming,4.542273797074547
5334,fireworks,-0.032389203264612296
5335,Dragon,0.2819008684231833
5336,medicine,-0.1542133341636136
5337,Vividly,0.0015441701647888066
5338,blockbusters,-0.02999974561415394
5339,Patriot,0.004027472772026506
5340,wallop,0.3837418022216355
5341,Johnnie,-0.002023943069488018
5342,Wai,-0.0034177035271564914
5343,Ka,-0.00493061566530691
5344,Fai,-0.006139970406039164
5345,enthusiastic,0.076574545669778
5346,action-adventure,0.02877374324813345
5347,interests,0.04000355669238442
5348,narrow,-0.5276147360006207
5349,downward,-0.02297018365902359
5350,spiral,-0.003310745151375214
5351,Auto,-0.11234184502945868
5352,Focus,-0.16915348786306222
5353,bears,-0.3585149830026927
5354,junkie,-1.169326522454242
5355,noble,0.0008174241078824712
5356,teacher,0.0013794607133189867
5357,embraces,0.008827079363012922
5358,strict,0.0032693597230754436
5359,code,-0.010091679004199633
5360,live,0.4121485443402644
5361,crush,-0.008414167454606877
5362,cars,-0.06072950732972589
5363,throw,-0.016530936483493637
5364,windows,0.018908848056286218
5365,electrocute,-0.5325026389353509
5366,dismember,-0.6573191109596662
5367,victims,-0.016647330535500875
5368,consciousness,0.4999938062434114
5369,eerie,0.7243576297889593
5370,atmosphere,0.5226799934674783
5371,post-war,0.02166878740667403
5372,instruct,0.0052168414229506735
5373,reeking,-0.42544202309260326
5374,research,0.16933719533184718
5375,library,0.33046924098131314
5376,dust,-1.1797384008422136
5377,Wang,0.028587617755101706
5378,forefront,0.08109889022109928
5379,China,0.32207000898756066
5380,Sixth,0.2139896794509939
5381,Generation,0.03281159748183159
5382,unlikely,0.6419506970578857
5383,whimsical,1.4430926866787352
5384,admit,-0.001960973374466219
5385,semi-amusing,-0.00061648709095919
5386,belt,-0.0026423264156823674
5387,Jet,-0.006988369296748217
5388,sing,0.11042727625619389
5389,lyrics,0.33466260684986165
5390,Tonight,-0.37611188663971495
5391,Breaking,0.07817220034386961
5392,offbeat,0.002258575887073568
5393,thick,0.005875855621543706
5394,shmear,-0.00037130645644316057
5395,goo,-0.0022303053194551955
5396,Elling,0.0005022966037578795
5397,releases,0.22685433497287544
5398,perhaps,0.20291464831976683
5399,Sayles,0.0013215826657894413
5400,knack,0.008457006452183613
5401,resurrecting,0.004464453954997736
5402,flavorful,1.2037189901471048
5403,bitter,-0.12327223731059099
5404,Quitting,-0.034267958203119314
5405,phones,-0.043411399682263575
5406,autobiographical,0.6853243804193347
5407,Plus,0.1017772206157519
5408,mentioned,0.20340792122526302
5409,Duvall,1.3887116559211856
5410,Hopelessly,-0.21204196716262533
5411,under-inspired,-0.4019636662278492
5412,White,0.015964971952589533
5413,intermittently,0.01643338156955856
5414,unashamedly,-0.26972956281447164
5415,appropriated,-0.4341029198962786
5416,teen-exploitation,-0.3289673587665862
5417,playbook,-0.9951518694807154
5418,Kafkaesque,0.01763879615581994
5419,overnight,0.010343492293454817
5420,robbed,-0.30177582248202256
5421,persecuted,-0.4091509486843016
5422,Maybe,0.012949556969055075
5423,Well-made,0.6772900723605546
5424,mush-hearted,1.018083166396484
5425,nonjudgmental,0.049223833615354165
5426,watches,0.15997787981140404
5427,float,0.419070058577816
5428,seas,-0.2864465088854851
5429,group,0.011948314510226562
5430,self-absorbed,-0.22081771929682262
5431,daughters,0.037336143570396794
5432,featured,0.27617535303702656
5433,fantastic,2.558663455331186
5434,Old-fashioned,-0.14252595979238153
5435,breaking,0.14973525714692892
5436,knows,1.068490186028339
5437,grind,-0.5268107709849292
5438,speak,-7.485792488025174e-05
5439,hide,-0.16854331582819304
5440,overweight,-0.7409274701359696
5441,shape,0.5908520216303651
5442,Tully,0.00020594393373769729
5443,true-to-life,0.004487775146048124
5444,unadorned,0.03145528300828891
5445,rural,0.02211161501433101
5446,first-timer,0.19960365547566528
5447,Hilary,0.23614887482099517
5448,Birmingham,0.29970202175804894
5449,long-lived,0.008785721236099386
5450,friendships,0.01865152478344799
5451,lose,-0.21575640358543768
5452,track,0.10631791311770977
5453,vibe,0.02059928516237862
5454,druggy,-0.14328875673055122
5455,spring-break,-0.12054019001570745
5456,orgy,-0.384315496347137
5457,arts,0.515900456739851
5458,majors,0.043946025957398896
5459,Enigma,-0.17155135054823709
5460,neat,1.6310342023106343
5461,lets,0.004587175991655543
5462,highs,0.0023819446575856504
5463,sorrowful,0.04473452846859001
5464,lows,-0.009165326888122272
5465,hidden,0.018069011971819315
5466,impulsive,0.0624223692832737
5467,niches,0.01818147151126962
5468,uncommonly,1.2661267813359107
5469,trimming,-0.005136585451167623
5470,expeditious,0.008250320031229316
5471,84,0.0014139975331088064
5472,Kumble,-0.005222368466353006
5473,dumped,-0.276366661363902
5474,stops,0.01889374507294625
5475,Waterboy,-0.05923666823328823
5476,Funny,0.33679096704913036
5477,incurably,-0.31181411209588966
5478,JFK,0.04506110680079087
5479,nuts,-0.0026065258270882453
5480,Barry,0.32876544393772394
5481,cold-fish,0.23786952586503424
5482,literate,0.1364842476248656
5483,catch,-0.9418021527528437
5484,audacious,0.09958020073810558
5485,France,1.5552371628130244
5486,Philosophically,-0.44052316283206394
5487,intellectually,0.08395433572044111
5488,logistically,-0.785912184802618
5489,searching,0.05876856680992426
5490,quarter,-0.20457615870971366
5491,elephant,-0.290325443950172
5492,feces,-1.3132649577975644
5493,Abysmally,-0.37689242992232663
5494,lust,0.00043627274536099935
5495,crushed,-0.0022892372104442093
5496,conjures,0.04301163688215248
5497,fumes,-0.1677872646642356
5498,ghosts,0.11728995931676502
5499,freshly,0.3081321443102309
5500,Rembrandt,0.21931921615014058
5501,bull,-0.8661950565581831
5502,recycled,-1.7162172741992467
5503,May,9.155427402190449e-05
5504,yours,0.5473740392515417
5505,supposed,-0.06755905693849958
5506,Norma,-0.09044696051156867
5507,Rae,-0.111138301009972
5508,Belongs,-0.04720198266611498
5509,too-hot-for-TV,-0.06613634562387236
5510,direct-to-video\/DVD,-0.07645146543570888
5511,category,0.0042346420403426635
5512,given,0.15174999467565697
5513,one-star,-1.3310204745176426
5514,rating,-1.0667734029348002
5515,returned,-0.0034801558279950423
5516,warn,-0.14671111971860615
5517,participatory,1.8728684071060306
5518,spectator,-0.3845474023569784
5519,sport,0.8289048601683584
5520,Phoned-in,-0.8830308577260724
5521,Cuba,-0.00474555257381141
5522,Jr.,-0.02577958334703275
5523,valiantly,0.0065101787846904
5524,boisterous,0.06694382459468837
5525,spark,-0.0653114411843463
5526,fearlessly,0.0037882249793105252
5527,well-executed,2.9195349524325125
5528,spy-thriller,0.7147871272431189
5529,Boring,-0.7229893684744638
5530,Metaphors,0.005428537834198752
5531,abound,0.041923357631255764
5532,uncluttered,0.14215401626612956
5533,relays,0.11267971731633591
5534,points,-0.16104121439525815
5535,lectures,0.5461035228404512
5536,confrontations,-0.014639237318894088
5537,sends,0.23165075963257553
5538,believer,0.09437944982825161
5539,cheered,1.3121209294759582
5540,unhibited,0.0012350555528101966
5541,poverty,0.021323268013365298
5542,hardship,0.13926591925756537
5543,overexposed,-0.435009515445582
5544,redolent,0.21421247390072937
5545,thousand,-0.05865696118298354
5546,originality,1.758334753975991
5547,heartbreaking,0.0265509786540242
5548,artless,0.23482171073265884
5549,sytle,0.02546108316157754
5550,tremendously,2.0007577073276193
5551,Pompous,-0.4888466855484377
5552,garbled,-2.9881306185484195
5553,Grey,-0.0072718276397673465
5554,Zone,0.0022634183694702293
5555,tear,0.15537002385488544
5556,started,0.3244344671485696
5557,centered,0.00011546900578930773
5558,marvelous,0.004656673117663399
5559,touches,0.007714924040871715
5560,gracefully,0.026564732965500173
5561,Israel,0.4839048443439623
5562,Then,0.0011522725180263152
5563,phone,-0.023804511420579398
5564,Blockbuster,-0.07507996736192635
5565,midnight,0.09869866247850351
5566,fees,-1.2718198738911637
5567,let-down,-2.167885537173584
5568,biopic,1.5128637847482604
5569,conceptions,0.00298152220910455
5570,environmental,0.02505846913466015
5571,changes,0.052356348091002994
5572,objects,-0.08086550700022922
5573,rip,-0.4599383406902601
5574,temptations,0.006544980210568405
5575,unleashed,0.02274959149187575
5576,one-night,0.5051577833222278
5577,swim,-0.1690680303372636
5578,ocean,0.8662036153069854
5579,down-home,1.0732867689696302
5580,flavor,1.0568697378734067
5581,Aspires,-0.0026577206181678976
5582,cracked,-0.02685521542375858
5583,lunacy,-0.008528583260518856
5584,Adventures,-0.04040342029027855
5585,Buckaroo,-0.015921217869759023
5586,Banzai,-0.020754518444026388
5587,witless,-0.7938016545685542
5588,Ford,-0.8519826306122056
5589,Fairlane,-0.4240992746293327
5590,ironically,-9.955709395083971e-05
5591,lame,-0.0084464054274574
5592,try,-0.006722965890806933
5593,responsibilities,-0.007499313925759881
5594,large,0.15230959487578583
5595,toddler,-0.726744462256872
5596,'til,-0.6350222029034039
5597,bogs,-0.012542373990685836
5598,insignificance,-0.06005386316609843
5599,Kennedy,0.015863306352852834
5600,assassination,0.010958635452586594
5601,investigate,-0.21464051150380686
5602,dragons,0.07907696889893052
5603,engages,0.006696748278709164
5604,actorly,0.014420402449478821
5605,existential,0.05188606333528274
5606,boundary-hopping,0.026794749453198242
5607,formal,-0.01776140490069302
5608,innovations,0.17963905420719123
5609,revolution,0.08161911593516083
5610,Goddammit,0.2614736134849073
5611,walks,0.14812527767438596
5612,tricky,0.23131740062328515
5613,tightrope,0.034017082197315945
5614,wickedly,0.8482313868146706
5615,plain,-1.135199108248724
5616,wicked,1.1400279557676294
5617,Stallion,0.11465306457651882
5618,Cimarron,0.23736636277170073
5619,testimony,0.021870706268608438
5620,mushy,-1.4342553138770517
5621,Q,0.3988370683866641
5622,movie-of-the-week,0.07032926838295403
5623,tearjerker,1.6526348291383197
5624,gun,0.023563311632685137
5625,battles,0.04423913057113406
5626,throwaway,-0.04351964734676793
5627,cover,0.09384462364766594
5628,yawning,-1.3705733025905267
5629,chasm,0.6455579720350515
5630,ate,-0.8982590736922177
5631,Reeses,-0.27580068873702374
5632,peanut,-0.9167757895979828
5633,butter,-0.6335883037747745
5634,Peppered,0.09988611162090252
5635,inventive,1.4584015367297498
5636,cheer,0.3269434557258572
5637,ponder,0.579540355404981
5638,welt,0.009736626494263264
5639,Johnny,-0.03607101219466507
5640,Knoxville,-0.053247117186675644
5641,riot-control,-0.09305272878045864
5642,projectile,-0.3398820838660802
5643,tortured,-0.7499775653600307
5644,Kramer,-0.013030623571825774
5645,guest,0.02947564457138721
5646,appearance,0.11251436585415558
5647,liven,-0.5589940908110884
5648,Overcomes,0.053582076282989666
5649,hideousness,0.3726354136026011
5650,screenwriter,-0.0004375560843816903
5651,responsible,-8.491354476348496e-05
5652,directs,0.002260189558306484
5653,miserable,-0.06898853451736456
5654,coincidence,-0.21100158375086692
5655,lie,-0.008179006196613289
5656,Liar,0.15714039062528276
5657,count,0.1605171065474017
5658,outrageously,-0.005289116878103569
5659,Transporter,-0.0010445917661124292
5660,ut,-0.006214624349645311
5661,Frank,0.0046045929452134884
5662,parachutes,-0.09641800907631581
5663,truck,-0.2122676803660246
5664,unstoppable,-0.6614205506554985
5665,superman,-0.10963494541731404
5666,recovering,0.014131392567447151
5667,demented,-0.38892093943251427
5668,rushed,-1.3961294653867082
5669,Jar-Jar,-0.7948582779693095
